type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
PA19,0.33034834,-0.30219606,-1.3682852,0.30237848,0.6858554,-0.24031588,-0.6703476,0.46374792,-1.2483637,-0.6579364,-0.9538917,1.287987,-0.1956017,-0.45365548,-0.7746996,0.25940564,0.9479571,-0.15743847,-0.19684163,-0.5347616,0.1832621,0.1286574,1.276789,-0.242315,0.24465077,-0.1397276,0.74140984,-0.56466436,-0.05903438,-0.069833465,0.9616448,0.985235,-0.004770964,-0.17586428,-0.41775963,-0.8797161,-0.2651465,0.43924236,-0.44334528,-0.0959094,-0.07319101,-0.24124026,-0.73165995,0.13948497,-0.35381627,-0.43558496,0.61576116,0.6634657,0.010984033,0.30013797,0.8144617,-0.1275262,-1.0809451,-0.09661675,-0.73920214,0.3833808,0.3413374,0.022332907,-0.59526247,0.028349625,0.049670666,-0.1975372,-0.16284785,0.5003174
PA20,0.032910846,0.50863963,-1.2006207,0.61345273,0.8881441,-0.20758559,-1.3046591,0.063277036,-2.0633686,-0.48976254,-1.4908725,1.4171749,-0.85332954,0.16343881,-0.72691256,0.25624794,0.2978709,0.57613343,-0.28746194,-1.3100823,-0.17332485,-0.31777328,0.45824465,0.34144604,-0.23244832,0.240459,0.3666948,-0.34531084,-0.9227539,0.13811612,0.49240574,0.80876285,-0.54174227,-0.02849088,0.25824374,-0.7149204,-0.3536809,0.6805869,-0.740809,-0.060712364,-1.2292237,-0.10582263,0.5022975,-0.4795088,-0.27916187,-0.3109357,0.06781395,0.5960145,0.87513566,0.61353594,1.370517,0.44096106,-0.9579557,-0.85913354,-0.23180962,-0.6001461,0.5685999,-0.16523254,-0.7647657,0.021866344,-0.27607962,0.1083832,0.3917063,0.81720096
PA21,0.502214,-0.1234903,-0.338685,0.23526803,0.2704981,-0.64505005,-0.63945645,0.15685688,-0.7938287,-0.10408708,-0.73869747,0.17344911,-0.57768214,0.3300807,-0.24216932,-0.09455709,-0.11345877,0.64070356,0.024777649,-0.6294677,-0.10638461,-0.12840681,0.33465102,0.5002794,-0.12250287,-0.34765562,0.4196735,-0.2311192,-0.19111402,-0.38259283,0.37868237,0.6864908,-0.28833944,0.31632534,0.19409524,-0.5070579,-0.098935,0.5453731,-0.42316273,-0.5290363,-0.452524,-0.22337754,0.17516705,-0.5840854,0.16464257,-0.2016257,-0.11338718,0.14172746,0.04776441,0.28173178,0.55249614,0.37663394,0.4168999,0.0434383,-0.057021044,-0.21993387,0.46625254,0.041536953,-0.54309195,0.054434713,-0.7441356,0.08832098,-0.13277972,0.28859183
PS01,-0.29082564,1.2452425,-1.3262678,0.50196564,0.891828,0.2428361,-1.3844173,-0.115475275,-1.5342542,-0.70150316,-0.5746093,1.3374766,-0.3801178,0.6477819,-0.23991211,0.5053589,-0.26279256,0.01082944,0.03242754,-0.78916776,0.5405746,-0.10899333,0.6771673,-0.7178686,0.40051183,0.33850256,0.45029536,-0.22366711,-0.7309128,-0.28359556,0.42043293,0.08674339,-0.8492796,0.45329693,-0.092999205,-0.7180035,0.54362154,0.5421971,-1.6534039,0.5155121,-1.5035715,-0.03712036,0.585187,-0.77988005,0.27664876,-1.021629,-0.47555798,0.18052012,1.2338139,0.471502,1.2032801,0.63888484,0.087381005,-0.5445912,-0.77830005,-0.47042984,0.21614324,0.030392053,-1.2902036,0.12705357,-0.683415,-0.09379344,0.36498043,-0.016852995
PS02,0.17812653,0.67625684,-1.837265,-0.30633602,0.49485174,0.0073855002,-1.0227618,0.15127285,-0.8836357,0.41561896,-0.49747717,0.6230959,0.13012913,0.0678023,-0.37049365,0.4354081,0.6296121,0.8445698,-0.1602742,-0.34812492,1.4704064,0.35060433,1.691944,-0.7886313,0.91421074,0.5223686,0.53304684,0.23237456,-0.29070053,-1.2528894,0.32627913,0.09485464,-0.5009159,0.52388674,-0.7293454,-0.7906423,-0.03067741,0.5615442,-1.2366608,-0.08856402,-0.34126812,0.086219,-0.161693,-0.69661176,0.6265265,-1.2896764,-0.10205432,0.8299457,0.000110979716,0.7776338,0.6402886,0.6484116,0.7921273,-0.26518178,-1.4710095,0.4014362,0.7677704,-0.10787704,-1.27973,-0.13562396,-1.1677333,-0.24529907,-0.0453061,0.26233414
PS03,0.19912466,0.7464991,-1.1198438,0.4034193,1.4364206,0.34789225,-1.0364131,-0.28365016,-1.6933854,-1.2340329,-1.6320806,1.2988677,-0.5437536,0.5528695,-0.09942932,0.34256402,-0.39701545,-0.028638268,0.9718375,-0.23831278,-0.11602861,-0.2706476,0.68176985,-0.6318639,0.8750955,0.028472135,0.22542821,-0.0416159,-0.30628014,-0.9121701,-0.618148,0.4608997,0.047500584,0.080361195,-1.145981,-0.99202895,0.29335967,-0.32770196,-0.71463764,0.48459208,-1.2351505,0.86497414,-0.58234423,0.09339107,-0.28290585,-0.8449418,0.15605052,0.24579991,1.0479144,0.3448699,1.187763,-0.17325419,-0.33525345,-0.40818214,-0.71273756,0.5354852,0.41162074,0.48852724,-0.33072552,-0.42267564,-0.217939,0.21912855,0.10384092,-0.66693485
PS04,0.5955884,0.10191095,-1.5741907,0.50942403,1.1499298,-0.23852009,-0.12111257,0.19664298,-1.0450002,-1.0883085,-1.3106518,1.5406927,0.2676431,0.48910105,-0.45714572,-0.03327158,0.1096777,-1.147171,0.7305267,-0.059121616,-1.0258173,0.15898807,1.2171694,-0.28132424,0.56321096,0.20333454,0.6180989,-0.094376,-0.07545934,-0.8369695,-0.33703214,0.7060601,0.71599865,0.6727947,-1.2877322,-0.42961398,-0.098926485,-0.40786555,-0.5196882,0.25185874,-0.4060491,0.5043974,-1.6940446,0.64007485,-0.8238347,-0.55397177,0.47565916,0.6583302,0.5956138,-0.25192088,1.0163606,-0.4917201,-0.50831443,-0.040407244,-0.89669204,1.0354614,0.616694,0.2903009,-0.27990592,-0.33936805,0.3394906,0.43711177,-0.5368653,-0.38281706
PS05,0.73094773,-0.035367087,-1.1966561,0.55288815,0.7917267,-0.17235143,-0.3500991,0.13115594,-0.71770144,-1.3614476,-0.9244321,0.90577847,0.4696308,0.13907993,-0.28203502,0.30986452,0.266948,-1.1026952,0.5163083,0.02966721,-0.88669187,-0.54761034,1.3493617,-0.21987589,0.5808283,-0.14882305,0.52483207,-0.0483043,0.11888998,-0.8973182,-0.44552547,0.542807,0.5523388,0.9507051,-1.271359,-0.70889187,0.21919644,-0.46294802,-0.5199751,-0.22237672,-0.3740318,-0.059749316,-2.0577846,0.18469909,-0.6063781,-0.5007157,0.8348893,0.796229,0.4072302,-0.15729192,0.6977829,-0.45337325,0.1780923,0.4756882,-0.8086366,0.9443782,0.66570204,0.34236678,-0.16115274,-0.33517882,-0.21325974,0.4637373,-0.34247476,-0.9342288
PS06,0.40520164,-0.041356627,-0.57146126,0.64078724,0.3780202,-0.28363776,-1.0547851,0.4207202,-1.2463881,-0.27028096,-0.8402617,0.74871266,-0.3941763,-0.03795169,-0.4264244,0.1812428,0.6314656,0.34723365,-0.04945776,-0.4315138,0.24279897,-0.43750438,0.5932546,-0.070582144,-0.24939492,0.04356845,0.28339556,-0.42415935,-0.15301304,-0.35431087,0.48145875,0.51852524,-0.05693829,0.12209568,0.024532387,-0.50397563,0.23709586,0.66247624,-0.8134123,0.40922713,-0.75418997,-0.71391225,-0.41613,-0.44005394,0.055316705,-0.5427915,0.47712153,0.23377442,0.3735133,0.2705046,0.66521734,0.50395733,-0.20763129,-0.27265263,-0.1841082,-0.014165092,0.1576196,0.2812927,-0.4855581,0.050587285,-0.4949078,-0.15161394,0.28379145,0.2719948
PS07,1.3389728,-0.14130333,-0.1974827,0.39511082,0.5625829,-0.08489819,0.5741683,0.075949416,0.36487973,-0.5651129,-1.2090168,1.2265917,0.29413316,0.10515238,-0.045056388,-0.17142089,0.9365263,-0.71084565,-0.11528543,-0.400804,-1.066995,0.40412152,0.5989211,0.30223784,0.14601626,-0.6531926,0.44882005,-0.3512736,0.22591925,-0.54033566,0.85746616,0.6041797,0.72191393,0.6719305,-0.63344944,-1.1012044,-0.20964324,0.3497283,-0.06663207,0.65728,-0.7303285,-0.028627587,-1.1921633,0.5782675,-1.0726262,-0.92897147,0.87900347,0.9395598,0.4091737,-0.23357958,0.07984759,0.1522688,-0.075081,0.5036718,-1.3874706,1.3146211,-0.537641,-0.20729873,0.26280192,0.16344029,-0.12024376,-0.6971325,-0.7483164,0.9854461
PS08,0.089272894,0.106578715,-1.547025,0.6261102,0.6313696,-0.4066855,-1.3638997,-0.0774015,-1.6555818,-0.0061084833,-1.8124808,0.98230946,-0.8802425,0.17689715,-0.5722388,0.07728175,0.7866563,0.7031425,-0.4053202,-0.88525754,0.35244444,0.097949125,0.9993218,0.20599498,-0.21695684,0.45999932,0.13788645,-0.30901062,-0.66878796,-0.79561245,0.035775132,0.6992912,-0.29110444,-0.33237892,-0.13169461,-0.29180557,-0.22783536,0.7089561,-0.5315745,-0.15485834,-1.2955053,-0.13733712,-0.35428298,-0.33308658,-0.2432624,-0.77334034,0.15811613,0.9909026,0.6612425,0.6942839,0.9593659,0.35325083,-0.55403304,-0.6157997,-0.68755645,-0.30617186,0.33268532,-0.39702117,-0.5929023,-0.04167711,-0.71298075,-0.008654153,0.081492335,0.67056125
PS09,0.79623044,-0.12712623,-0.58796626,0.20948304,0.83492494,-0.02729952,-0.42750594,0.4354901,-1.1949235,-1.4484836,-1.1945765,1.3478303,-0.59342414,-0.48461267,-0.7456626,-0.32034105,0.46305126,-0.36367786,0.3328783,-0.31492198,-1.1045849,0.347189,0.5398482,-0.10516294,0.47785997,0.14640453,0.69799626,-0.7487749,-0.35507375,0.27693295,0.86954105,0.89661705,0.48139673,0.4231494,-0.34947607,-0.94345105,-0.08721416,0.12709235,-0.067904964,0.06968688,-0.53994215,0.004706768,-0.40643653,0.6452641,-1.1480936,-0.532767,1.1023555,0.28540337,0.44598758,0.02130326,1.3891714,-0.53767854,-1.0951078,0.059846424,-0.4725587,0.25124952,-0.10631437,-0.68321055,0.17329124,-0.07126717,0.54817367,-0.5725626,-0.69246006,0.6183162
PS10,0.33112684,0.17331782,-1.6637173,0.11751201,0.67308646,-0.16855158,-0.02350329,0.2720285,-1.0224751,-0.9544408,-0.3571154,1.4678848,0.19079086,0.36463797,-0.65689635,-0.04723253,0.76228356,-0.8918399,0.109880604,-0.46138918,-0.43601036,0.6082745,1.5981078,-0.7282907,0.5027977,0.10179964,0.56709003,-0.3188245,-0.26247224,-0.41515,0.8531486,0.4944203,-0.01831737,0.6984895,-0.740411,-0.7769317,-0.7115554,0.31974798,-0.6502486,0.3052822,-0.22521599,-0.0160024,-0.4703888,1.0270585,-0.21910624,-0.6408457,-0.06255026,1.1470021,0.07952736,-0.04635892,0.66807616,-0.041541535,-0.6556794,0.297744,-1.6890962,0.9697835,0.4348902,-0.6429518,-0.43800718,-0.02378749,0.5676298,-0.5272062,-0.7267395,0.23235364
PS11,0.47653383,0.6200365,-0.93137735,0.50115854,1.0391119,0.15696183,-0.88431025,0.2207519,-1.1642746,-1.1291815,-1.7423489,1.5266378,-0.34946144,0.20862429,-0.2816905,0.093805686,0.46369505,-0.6230669,-0.12524964,-0.9067967,-0.97210974,-0.33502573,0.43229026,-0.0032926744,-0.1294842,0.7248204,0.19218189,-0.25520706,-0.72606,-0.049702592,0.07044055,0.47418603,-0.15728974,0.5540404,0.044158585,-0.3607154,0.15576005,0.6475132,-1.194615,0.8080102,-1.5452019,0.09146486,-0.04750436,0.2365454,-0.60647714,-0.57577837,0.22096835,0.965533,1.53349,0.3953772,1.0552069,0.20187323,-0.761122,-0.42582703,-0.46063748,-0.5260106,0.12319382,-0.44579262,-0.17307831,-0.037784133,0.17739703,-0.3124346,-0.07181201,0.56380385
p1t,1.0162009,-0.16112188,-0.1603739,-0.007726198,0.5301375,-0.6819605,0.090646155,0.4438988,-0.21616252,-0.7326434,0.18712497,0.15218942,0.279783,0.64814353,0.018393561,-0.24444492,-0.46478257,-0.49378526,0.45642415,-0.01631223,-0.41610235,-0.3208932,0.7716812,-0.3431933,0.41880703,-1.0454199,0.93658614,-0.35601366,0.05843585,-0.5646041,0.7117189,0.45660245,0.18120787,1.4951029,-0.34268752,-0.866714,0.63052875,0.24327968,-1.0712615,-0.18304034,-0.2704508,-0.41964123,-0.19446172,-0.4281697,0.2809002,-0.38557625,-0.10238172,0.0801849,-0.048086368,-0.34342286,0.26334104,0.39411607,0.97961605,1.0090762,-0.5132239,0.5424306,0.3460863,0.46089926,-0.42563817,-0.062524974,-0.1346527,-0.06199578,-0.41313422,-0.4201079
p2t,0.77874035,0.03931413,-0.09471064,0.34977037,0.60941327,-0.55236596,-0.04547238,0.31419337,-0.28002548,-0.40179953,-0.35491684,0.6537556,-0.0075630303,0.5105047,0.07276403,-0.21069069,-0.2962128,-0.26734534,0.4624256,-0.3408175,-0.6219241,0.020834932,0.087019354,-0.076655366,0.015068642,-0.31715128,0.8320615,-0.4137601,-0.041307453,-0.47205546,0.5487323,0.43882218,0.31094632,0.972959,0.237116,-0.5886982,0.42080146,0.27415758,-0.6486988,-0.25770503,-0.78741884,-0.03806851,0.18079463,-0.21587814,-0.10801858,-0.35417336,0.11751839,0.04760522,0.3655706,-0.027422013,0.3233851,0.13427,0.1573131,0.46673283,-0.2411039,0.3101627,-0.017338764,0.46715462,-0.31169215,-0.11706087,0.18677154,-0.30856943,-0.30768788,0.4582004
p3t,0.73226696,0.052460477,-0.19737327,0.1457158,0.32901856,-0.7496935,-0.12457292,0.31370175,-0.2984597,-0.2096827,0.31764102,0.42119,0.15265001,0.6506618,-0.1038196,-0.051995378,-0.44466755,-0.19860345,0.49661368,-0.42543393,-0.23797177,0.05909552,0.2111033,-0.26580393,0.2189697,-0.6659335,1.0874149,-0.33445883,0.08318614,-0.47914606,0.89177024,0.3836567,0.027306853,1.1995941,0.30066743,-0.74314976,0.38682365,0.38177863,-0.7885843,-0.7785986,-0.29615545,-0.24362242,0.37447926,-0.4258543,0.2626746,-0.2069428,-0.102267824,-0.06377927,-0.0065476,0.0022921083,0.21581575,0.3641353,0.7503372,0.79311645,-0.32174638,0.32933062,0.2466107,0.5170171,-0.77090806,0.056018166,-0.06172391,-0.2534333,-0.4203395,0.2867489
p4t,1.0211765,-0.6947381,0.08276491,0.1749727,0.11998733,-1.0514805,-0.4390192,0.5711257,-0.4611335,-0.3175456,-0.29850754,-0.10214789,-0.73347485,0.17602453,-0.2678508,-0.5484663,-0.20096244,0.49986768,0.08971833,-0.48952782,-0.57225966,0.010746068,0.2851294,0.5820712,-0.17953727,-0.7604846,0.8926019,-0.5734317,0.1424407,-0.16211179,0.7922224,1.0318534,-0.11148146,0.78914523,0.58851767,-0.5094347,0.021509428,0.5126237,-0.09740205,-1.0765718,-0.001609423,-0.596255,0.3126531,-0.59042966,-0.019755218,-0.10606126,0.069859445,-0.1724431,-0.13646467,-0.038132887,0.6010326,0.28020298,0.9221195,0.6939086,0.2616493,-0.3645984,0.51479524,-0.12333209,-0.4870743,0.124055035,-0.47313374,-0.13712394,-0.6604832,0.1412286
p5t,1.2189193,-0.73874974,0.27902758,0.14953266,0.110006735,-1.0142655,-0.096919365,0.4128386,-0.1715336,-0.3924689,-0.30676204,-0.05193072,-0.5155467,0.15795797,-0.29439113,-0.59856844,-0.12407173,0.43638,0.28561488,-0.34636438,-0.7399099,0.050741456,0.22623704,0.5946946,-0.06928183,-0.7369849,0.93121254,-0.5900123,0.1109227,-0.30047867,0.82080406,0.91761965,0.2207644,0.9832102,0.42073694,-0.5016164,0.056271825,0.49502987,-0.09244585,-1.067446,-0.007376573,-0.5582651,0.04829316,-0.41158357,-0.19358824,-0.19975142,0.27173433,-0.1975445,-0.19287401,-0.16254948,0.4550183,0.28875566,1.0005907,0.863434,0.19572583,-0.07344293,0.37693462,-0.103161395,-0.17053857,0.072203375,-0.41666138,-0.1682734,-0.72886693,0.19385804
p6t,1.3256923,-0.70759165,0.07258317,0.016427785,0.11822745,-1.0175791,-0.04768063,0.3675505,-0.118285045,-0.35291633,-0.1602565,-0.21856701,0.14301291,0.61151373,0.08964648,-0.39208212,-0.35359433,0.07764554,0.34164822,-0.10053251,-0.35291806,-0.32137966,0.79013056,0.12841763,0.29410714,-1.1119899,0.65694976,-0.33884788,0.17281131,-0.8433023,0.5871557,0.80473256,0.20694336,1.3104291,-0.45538303,-0.6384753,0.36914274,0.363317,-0.60202956,-0.7813188,0.08537517,-0.6232005,-0.75098455,-0.5478725,0.3235701,-0.15425512,0.09691254,0.16960794,-0.47400352,-0.17347962,0.03199534,0.5693291,1.598091,0.99890435,-0.49696082,0.5594727,0.5225726,0.47606963,-0.4452768,0.03474112,-0.5844705,0.13053712,-0.35584125,-0.507275
p7t,1.3513781,-0.57509905,0.098201856,0.076720044,0.26525334,-0.92548275,0.38926974,0.6173758,0.16466382,-0.37148973,-0.27025938,0.1136102,0.22322614,0.47516263,0.062526695,-0.25183558,-0.29531682,-0.263325,0.3806446,-0.19743529,-0.80944693,-0.06694152,0.23304151,0.109602205,-0.20817377,-0.79101545,1.019386,-0.20161845,0.09666131,-0.5189012,0.7930656,0.610016,0.45506775,1.7652048,0.016285751,-0.4976358,0.33530954,0.37468654,-0.6755913,-0.7741673,-0.43754306,-0.45898584,-0.066620395,-0.33323288,-0.0992639,-0.18814875,0.26775852,0.09551365,-0.13514365,-0.29148906,0.116039775,0.44710392,0.94909436,1.0630212,-0.3138436,0.5470863,0.07538376,0.51856893,-0.2753845,0.0062450888,-0.18124041,-0.10876246,-0.5550639,0.10471953
